id_usuario,latitude_produtor,longitude_produtor,nota,tipo
828,-15.818309446012448,-47.92109802601978,8,Real
454,-15.808592558336688,-47.919566856022335,3,Real
998,-15.562076877111464,-47.83444173384607,3,Real
804,-15.955531421279407,-47.93264305083946,6,Real
691,-15.970282672946103,-48.202978080533384,8,Real
400,-15.94019852371591,-48.10575213416886,10,Real
170,-15.491909318522744,-47.5947999585635,4,Real
368,-15.794457042884106,-48.24443154256446,8,Real
464,-15.808592558336688,-47.919566856022335,4,Real
828,-15.62779297528241,-48.174758288040636,9,Real
797,-15.739492578308576,-47.64160937907283,6,Real
478,-15.808592558336688,-47.919566856022335,3,Real
966,-15.867929822620473,-48.18893076946422,6,Real
865,-15.845077432467845,-48.09006298752325,10,Real
34,-15.815543074509781,-47.98757000084461,4,Real
273,-15.807068838177504,-47.93713797326396,9,Real
489,-15.845077432467845,-48.09006298752325,9,Real
243,-15.784649282288255,-47.66375932263911,9,Real
521,-15.970282672946103,-48.202978080533384,4,Real
689,-15.845077432467845,-48.09006298752325,5,Real
989,-15.867929822620473,-48.18893076946422,9,Real
297,-15.908095038243532,-48.14236215194033,8,Real
492,-15.491909318522744,-47.5947999585635,6,Real
795,-15.888273196213543,-48.167924297823035,6,Real
655,-16.010895763907747,-48.19137553141773,4,Real
140,-15.96778843226439,-47.797184580201986,5,Real
390,-15.891105816817026,-47.97583200232041,10,Real
64,-15.908095038243532,-48.14236215194033,8,Real
953,-15.815543074509781,-47.98757000084461,5,Real
318,-15.818309446012448,-47.92109802601978,9,Real
127,-15.680229711329549,-48.19129696202176,7,Real
743,-15.891105816817026,-47.97583200232041,3,Real
104,-16.030156516084975,-48.03290949574748,7,Real
572,-15.94019852371591,-48.10575213416886,9,Real
825,-15.834538486791782,-48.18555947267396,7,Real
230,-16.022445866016103,-47.97128780260604,10,Real
894,-15.834538486791782,-48.18555947267396,3,Real
368,-15.867811159057172,-48.23501079018999,4,Real
190,-15.760201790322142,-47.68140802829809,9,Real
335,-15.413159337375612,-47.61419280854606,8,Real
504,-16.030156516084975,-48.03290949574748,8,Real
672,-15.867929822620473,-48.18893076946422,6,Real
19,-15.96778843226439,-47.797184580201986,6,Real
988,-15.94019852371591,-48.10575213416886,4,Real
16,-15.62779297528241,-48.174758288040636,3,Real
42,-15.491909318522744,-47.5947999585635,3,Real
22,-16.005180112461105,-48.02607959556015,8,Real
121,-15.683422573154997,-48.17119961212521,4,Real
771,-15.867929822620473,-48.18893076946422,3,Real
398,-15.794457042884106,-48.24443154256446,5,Real
780,-15.881515588082818,-48.14501797943107,10,Real
595,-15.908095038243532,-48.14236215194033,5,Real
756,-15.480836250049698,-47.63352713148677,6,Real
246,-15.62779297528241,-48.174758288040636,3,Real
507,-15.789305179965645,-48.213228904466675,10,Real
913,-15.891105816817026,-47.97583200232041,4,Real
404,-15.413159337375612,-47.61419280854606,9,Real
439,-15.815543074509781,-47.98757000084461,3,Real
453,-15.794457042884106,-48.24443154256446,5,Real
35,-15.562076877111464,-47.83444173384607,5,Real
482,-15.491909318522744,-47.5947999585635,7,Real
310,-15.562076877111464,-47.83444173384607,7,Real
261,-15.867929822620473,-48.18893076946422,3,Real
408,-15.818309446012448,-47.92109802601978,3,Real
652,-15.960984898708181,-48.11559622169974,4,Real
765,-15.491909318522744,-47.5947999585635,9,Real
850,-15.480836250049698,-47.63352713148677,5,Real
577,-15.888273196213543,-48.167924297823035,6,Real
615,-15.891105816817026,-47.97583200232041,5,Real
902,-15.834538486791782,-48.18555947267396,7,Real
621,-16.005180112461105,-48.02607959556015,9,Real
102,-15.970282672946103,-48.202978080533384,6,Real
688,-15.491909318522744,-47.5947999585635,6,Real
815,-15.807068838177504,-47.93713797326396,6,Real
598,-15.845077432467845,-48.09006298752325,8,Real
8,-15.955531421279407,-47.93264305083946,9,Real
169,-15.867929822620473,-48.18893076946422,6,Real
833,-16.022445866016103,-47.97128780260604,8,Real
450,-16.010895763907747,-48.19137553141773,6,Real
640,-15.96438995541584,-48.16554953272398,9,Real
705,-15.834538486791782,-48.18555947267396,10,Real
327,-16.02210635940884,-47.986225204278774,7,Real
167,-15.760201790322142,-47.68140802829809,8,Real
621,-15.96778843226439,-47.797184580201986,6,Real
461,-15.807068838177504,-47.93713797326396,6,Real
684,-15.888273196213543,-48.167924297823035,9,Real
478,-15.891105816817026,-47.97583200232041,7,Real
211,-15.413159337375612,-47.61419280854606,3,Real
342,-15.791218667949416,-47.88771366236689,5,Real
73,-15.413159337375612,-47.61419280854606,7,Real
969,-15.96778843226439,-47.797184580201986,3,Real
713,-15.62779297528241,-48.174758288040636,7,Real
156,-15.867811159057172,-48.23501079018999,4,Real
935,-15.881515588082818,-48.14501797943107,4,Real
191,-15.845077432467845,-48.09006298752325,10,Real
885,-15.891105816817026,-47.97583200232041,3,Real
841,-15.834538486791782,-48.18555947267396,3,Real
65,-16.005180112461105,-48.02607959556015,9,Real
316,-15.562076877111464,-47.83444173384607,8,Real
971,-15.867811159057172,-48.23501079018999,9,Real
524,-15.683422573154997,-48.17119961212521,6,Real
142,-15.480836250049698,-47.63352713148677,8,Real
170,-15.845077432467845,-48.09006298752325,6,Real
468,-15.791218667949416,-47.88771366236689,8,Real
811,-16.005180112461105,-48.02607959556015,5,Real
945,-16.030156516084975,-48.03290949574748,6,Real
60,-16.010895763907747,-48.19137553141773,6,Real
884,-15.818309446012448,-47.92109802601978,5,Real
408,-15.680229711329549,-48.19129696202176,4,Real
806,-15.808592558336688,-47.919566856022335,8,Real
860,-15.480836250049698,-47.63352713148677,7,Real
833,-15.888273196213543,-48.167924297823035,10,Real
571,-15.789305179965645,-48.213228904466675,3,Real
545,-15.867811159057172,-48.23501079018999,3,Real
347,-15.834538486791782,-48.18555947267396,10,Real
652,-15.967185379868843,-47.74443051233905,7,Real
783,-15.970282672946103,-48.202978080533384,3,Real
92,-15.960984898708181,-48.11559622169974,10,Real
319,-15.480836250049698,-47.63352713148677,8,Real
915,-15.96438995541584,-48.16554953272398,5,Real
84,-15.794457042884106,-48.24443154256446,6,Real
603,-16.010895763907747,-48.19137553141773,5,Real
870,-15.79198604775903,-48.073220609634184,7,Real
168,-15.918237147468776,-48.152998269411306,6,Real
908,-15.784649282288255,-47.66375932263911,9,Real
43,-15.808592558336688,-47.919566856022335,9,Real
891,-15.79198604775903,-48.073220609634184,6,Real
332,-15.794457042884106,-48.24443154256446,4,Real
983,-15.784649282288255,-47.66375932263911,8,Real
951,-15.96778843226439,-47.797184580201986,10,Real
555,-15.888273196213543,-48.167924297823035,10,Real
664,-15.794457042884106,-48.24443154256446,10,Real
51,-15.908095038243532,-48.14236215194033,8,Real
771,-15.789305179965645,-48.213228904466675,6,Real
151,-15.789305179965645,-48.213228904466675,10,Real
231,-15.683422573154997,-48.17119961212521,3,Real
783,-16.030156516084975,-48.03290949574748,4,Real
786,-15.867929822620473,-48.18893076946422,10,Real
265,-15.881515588082818,-48.14501797943107,5,Real
759,-15.784649282288255,-47.66375932263911,7,Real
387,-15.96778843226439,-47.797184580201986,5,Real
265,-15.794457042884106,-48.24443154256446,10,Real
991,-15.845077432467845,-48.09006298752325,5,Real
427,-15.760201790322142,-47.68140802829809,10,Real
672,-15.891105816817026,-47.97583200232041,6,Real
939,-15.918237147468776,-48.152998269411306,3,Real
687,-15.891105816817026,-47.97583200232041,9,Real
163,-15.683422573154997,-48.17119961212521,5,Real
600,-15.918237147468776,-48.152998269411306,6,Real
319,-15.680229711329549,-48.19129696202176,4,Real
744,-15.867811159057172,-48.23501079018999,8,Real
914,-15.970282672946103,-48.202978080533384,4,Real
972,-15.784649282288255,-47.66375932263911,5,Real
847,-15.807068838177504,-47.93713797326396,5,Real
863,-15.480836250049698,-47.63352713148677,3,Real
145,-16.005180112461105,-48.02607959556015,5,Real
284,-15.818309446012448,-47.92109802601978,7,Real
12,-15.491909318522744,-47.5947999585635,10,Real
773,-15.955531421279407,-47.93264305083946,10,Real
756,-15.739492578308576,-47.64160937907283,3,Real
554,-15.480836250049698,-47.63352713148677,8,Real
756,-15.784649282288255,-47.66375932263911,9,Real
675,-16.005180112461105,-48.02607959556015,10,Real
244,-15.891105816817026,-47.97583200232041,10,Real
759,-15.562076877111464,-47.83444173384607,7,Real
289,-15.867929822620473,-48.18893076946422,9,Real
372,-15.867929822620473,-48.18893076946422,9,Real
677,-15.96438995541584,-48.16554953272398,4,Real
251,-15.789305179965645,-48.213228904466675,4,Real
353,-15.96438995541584,-48.16554953272398,10,Real
283,-15.94019852371591,-48.10575213416886,9,Real
568,-16.022445866016103,-47.97128780260604,4,Real
284,-15.96778843226439,-47.797184580201986,7,Real
681,-15.491909318522744,-47.5947999585635,6,Real
315,-15.79198604775903,-48.073220609634184,5,Real
517,-15.79198604775903,-48.073220609634184,8,Real
664,-15.562076877111464,-47.83444173384607,10,Real
371,-15.808592558336688,-47.919566856022335,10,Real
914,-16.010895763907747,-48.19137553141773,6,Real
132,-15.96778843226439,-47.797184580201986,3,Real
805,-15.480836250049698,-47.63352713148677,8,Real
185,-15.96438995541584,-48.16554953272398,10,Real
582,-15.96438995541584,-48.16554953272398,6,Real
922,-15.562076877111464,-47.83444173384607,9,Real
98,-15.760201790322142,-47.68140802829809,9,Real
880,-15.955531421279407,-47.93264305083946,4,Real
388,-15.62779297528241,-48.174758288040636,5,Real
975,-15.413159337375612,-47.61419280854606,3,Real
828,-15.480836250049698,-47.63352713148677,6,Real
118,-15.680229711329549,-48.19129696202176,9,Real
321,-15.818309446012448,-47.92109802601978,9,Real
622,-15.94019852371591,-48.10575213416886,7,Real
395,-15.784649282288255,-47.66375932263911,3,Real
624,-15.960984898708181,-48.11559622169974,8,Real
874,-15.562076877111464,-47.83444173384607,7,Real
528,-15.867811159057172,-48.23501079018999,9,Real
307,-15.891105816817026,-47.97583200232041,5,Real
790,-15.955531421279407,-47.93264305083946,5,Real
985,-16.005180112461105,-48.02607959556015,6,Real
352,-15.967185379868843,-47.74443051233905,10,Real
120,-15.881515588082818,-48.14501797943107,4,Real
352,-15.967185379868843,-47.74443051233905,7,Real
525,-15.955531421279407,-47.93264305083946,3,Real
737,-15.881515588082818,-48.14501797943107,10,Real
451,-15.891105816817026,-47.97583200232041,8,Real
29,-16.005180112461105,-48.02607959556015,5,Real
207,-15.960984898708181,-48.11559622169974,5,Real
648,-15.62779297528241,-48.174758288040636,4,Real
798,-16.005180112461105,-48.02607959556015,10,Real
739,-15.955531421279407,-47.93264305083946,6,Real
252,-16.030156516084975,-48.03290949574748,5,Real
960,-15.967185379868843,-47.74443051233905,5,Real
879,-15.79198604775903,-48.073220609634184,5,Real
86,-15.818309446012448,-47.92109802601978,4,Real
255,-15.413159337375612,-47.61419280854606,7,Real
908,-15.794457042884106,-48.24443154256446,9,Real
735,-15.834538486791782,-48.18555947267396,9,Real
311,-15.867929822620473,-48.18893076946422,8,Real
92,-16.010895763907747,-48.19137553141773,8,Real
343,-15.62779297528241,-48.174758288040636,4,Real
201,-15.94019852371591,-48.10575213416886,8,Real
20,-15.867929822620473,-48.18893076946422,6,Real
937,-15.888273196213543,-48.167924297823035,9,Real
152,-15.891105816817026,-47.97583200232041,8,Real
441,-15.739492578308576,-47.64160937907283,3,Real
206,-15.562076877111464,-47.83444173384607,3,Real
889,-15.96438995541584,-48.16554953272398,6,Real
910,-15.960984898708181,-48.11559622169974,7,Real
635,-15.967185379868843,-47.74443051233905,10,Real
418,-15.967185379868843,-47.74443051233905,3,Real
853,-15.815543074509781,-47.98757000084461,7,Real
931,-15.908095038243532,-48.14236215194033,5,Real
750,-15.807068838177504,-47.93713797326396,10,Real
347,-15.908095038243532,-48.14236215194033,9,Real
28,-15.818309446012448,-47.92109802601978,8,Real
894,-15.955531421279407,-47.93264305083946,9,Real
673,-16.005180112461105,-48.02607959556015,7,Real
206,-15.891105816817026,-47.97583200232041,4,Real
582,-15.960984898708181,-48.11559622169974,10,Real
844,-16.022445866016103,-47.97128780260604,4,Real
63,-15.881515588082818,-48.14501797943107,4,Real
137,-15.815543074509781,-47.98757000084461,9,Real
939,-15.888273196213543,-48.167924297823035,8,Real
952,-15.834538486791782,-48.18555947267396,6,Real
926,-15.808592558336688,-47.919566856022335,6,Real
387,-15.815543074509781,-47.98757000084461,8,Real
20,-15.967185379868843,-47.74443051233905,5,Real
1000,-15.908095038243532,-48.14236215194033,8,Real
169,-15.815543074509781,-47.98757000084461,10,Real
248,-15.94019852371591,-48.10575213416886,9,Real
854,-15.96438995541584,-48.16554953272398,7,Real
762,-15.683422573154997,-48.17119961212521,8,Real
977,-15.794457042884106,-48.24443154256446,7,Real
214,-15.94019852371591,-48.10575213416886,5,Real
181,-16.010895763907747,-48.19137553141773,6,Real
952,-15.888273196213543,-48.167924297823035,4,Real
809,-15.888273196213543,-48.167924297823035,3,Real
588,-15.967185379868843,-47.74443051233905,7,Real
216,-15.96778843226439,-47.797184580201986,9,Real
573,-15.808592558336688,-47.919566856022335,9,Real
519,-15.845077432467845,-48.09006298752325,3,Real
208,-15.867929822620473,-48.18893076946422,3,Real
754,-15.62779297528241,-48.174758288040636,6,Real
325,-15.680229711329549,-48.19129696202176,4,Real
732,-16.005180112461105,-48.02607959556015,5,Real
79,-15.845077432467845,-48.09006298752325,8,Real
27,-15.908095038243532,-48.14236215194033,10,Real
779,-15.739492578308576,-47.64160937907283,7,Real
284,-15.891105816817026,-47.97583200232041,6,Real
979,-15.967185379868843,-47.74443051233905,5,Real
681,-15.794457042884106,-48.24443154256446,3,Real
471,-15.834538486791782,-48.18555947267396,5,Real
989,-15.791218667949416,-47.88771366236689,4,Real
987,-15.960984898708181,-48.11559622169974,7,Real
232,-15.845077432467845,-48.09006298752325,10,Real
24,-16.005180112461105,-48.02607959556015,10,Real
491,-15.739492578308576,-47.64160937907283,10,Real
295,-15.491909318522744,-47.5947999585635,4,Real
960,-16.02210635940884,-47.986225204278774,5,Real
832,-16.02210635940884,-47.986225204278774,3,Real
485,-15.791218667949416,-47.88771366236689,3,Real
624,-15.760201790322142,-47.68140802829809,4,Real
270,-15.784649282288255,-47.66375932263911,5,Real
564,-15.818309446012448,-47.92109802601978,6,Real
438,-15.908095038243532,-48.14236215194033,10,Real
472,-15.970282672946103,-48.202978080533384,7,Real
667,-15.881515588082818,-48.14501797943107,9,Real
268,-15.562076877111464,-47.83444173384607,4,Real
780,-15.480836250049698,-47.63352713148677,9,Real
168,-15.867929822620473,-48.18893076946422,5,Real
969,-15.79198604775903,-48.073220609634184,9,Real
54,-15.62779297528241,-48.174758288040636,10,Real
505,-15.970282672946103,-48.202978080533384,4,Real
402,-15.967185379868843,-47.74443051233905,5,Real
639,-15.888273196213543,-48.167924297823035,7,Real
966,-15.784649282288255,-47.66375932263911,8,Real
219,-15.845077432467845,-48.09006298752325,4,Real
466,-15.891105816817026,-47.97583200232041,5,Real
943,-15.881515588082818,-48.14501797943107,3,Real
502,-15.79198604775903,-48.073220609634184,8,Real
854,-15.888273196213543,-48.167924297823035,6,Real
395,-15.96778843226439,-47.797184580201986,8,Real
727,-15.881515588082818,-48.14501797943107,8,Real
965,-15.739492578308576,-47.64160937907283,7,Real
695,-15.94019852371591,-48.10575213416886,10,Real
528,-15.807068838177504,-47.93713797326396,7,Real
527,-15.867929822620473,-48.18893076946422,4,Real
713,-15.789305179965645,-48.213228904466675,3,Real
379,-15.970282672946103,-48.202978080533384,8,Real
62,-15.680229711329549,-48.19129696202176,8,Real
386,-15.683422573154997,-48.17119961212521,5,Real
122,-15.680229711329549,-48.19129696202176,9,Real
559,-15.867811159057172,-48.23501079018999,8,Real
835,-15.818309446012448,-47.92109802601978,6,Real
710,-15.480836250049698,-47.63352713148677,5,Real
611,-15.62779297528241,-48.174758288040636,9,Real
334,-15.680229711329549,-48.19129696202176,7,Real
378,-15.480836250049698,-47.63352713148677,7,Real
101,-15.739492578308576,-47.64160937907283,3,Real
854,-15.480836250049698,-47.63352713148677,6,Real
193,-15.96778843226439,-47.797184580201986,4,Real
747,-16.005180112461105,-48.02607959556015,5,Real
691,-15.683422573154997,-48.17119961212521,10,Real
454,-15.891105816817026,-47.97583200232041,5,Real
23,-15.908095038243532,-48.14236215194033,9,Real
333,-15.918237147468776,-48.152998269411306,4,Real
810,-15.955531421279407,-47.93264305083946,8,Real
213,-16.005180112461105,-48.02607959556015,3,Real
277,-15.834538486791782,-48.18555947267396,8,Real
397,-15.96778843226439,-47.797184580201986,5,Real
828,-15.818309446012448,-47.92109802601978,9,Real
613,-15.867811159057172,-48.23501079018999,6,Real
379,-15.808592558336688,-47.919566856022335,10,Real
251,-15.789305179965645,-48.213228904466675,8,Real
672,-16.005180112461105,-48.02607959556015,9,Real
30,-15.955531421279407,-47.93264305083946,6,Real
151,-16.022445866016103,-47.97128780260604,5,Real
495,-15.413159337375612,-47.61419280854606,10,Real
412,-15.480836250049698,-47.63352713148677,9,Real
211,-15.818309446012448,-47.92109802601978,5,Real
70,-15.680229711329549,-48.19129696202176,7,Real
424,-15.96778843226439,-47.797184580201986,7,Real
317,-15.96778843226439,-47.797184580201986,3,Real
320,-15.918237147468776,-48.152998269411306,8,Real
165,-15.789305179965645,-48.213228904466675,6,Real
693,-15.891105816817026,-47.97583200232041,3,Real
45,-15.62779297528241,-48.174758288040636,5,Real
448,-15.808592558336688,-47.919566856022335,5,Real
681,-15.739492578308576,-47.64160937907283,10,Real
390,-16.022445866016103,-47.97128780260604,6,Real
805,-15.96778843226439,-47.797184580201986,7,Real
893,-15.789305179965645,-48.213228904466675,9,Real
991,-15.867811159057172,-48.23501079018999,8,Real
637,-15.967185379868843,-47.74443051233905,10,Real
627,-15.815543074509781,-47.98757000084461,3,Real
836,-15.791218667949416,-47.88771366236689,5,Real
756,-15.413159337375612,-47.61419280854606,3,Real
27,-16.010895763907747,-48.19137553141773,10,Real
408,-16.030156516084975,-48.03290949574748,7,Real
905,-15.970282672946103,-48.202978080533384,5,Real
852,-16.02210635940884,-47.986225204278774,9,Real
848,-15.739492578308576,-47.64160937907283,9,Real
549,-15.680229711329549,-48.19129696202176,7,Real
158,-15.834538486791782,-48.18555947267396,4,Real
744,-15.491909318522744,-47.5947999585635,8,Real
628,-15.967185379868843,-47.74443051233905,8,Real
477,-15.808592558336688,-47.919566856022335,5,Real
652,-16.02210635940884,-47.986225204278774,10,Real
302,-15.413159337375612,-47.61419280854606,8,Real
498,-15.760201790322142,-47.68140802829809,4,Real
403,-15.834538486791782,-48.18555947267396,10,Real
215,-15.94019852371591,-48.10575213416886,6,Real
631,-15.491909318522744,-47.5947999585635,3,Real
215,-15.791218667949416,-47.88771366236689,9,Real
83,-15.62779297528241,-48.174758288040636,6,Real
584,-15.413159337375612,-47.61419280854606,7,Real
239,-15.62779297528241,-48.174758288040636,3,Real
727,-15.955531421279407,-47.93264305083946,5,Real
918,-15.960984898708181,-48.11559622169974,6,Real
30,-15.94019852371591,-48.10575213416886,10,Real
477,-16.010895763907747,-48.19137553141773,6,Real
883,-15.818309446012448,-47.92109802601978,3,Real
60,-15.683422573154997,-48.17119961212521,6,Real
340,-15.881515588082818,-48.14501797943107,8,Real
823,-15.413159337375612,-47.61419280854606,10,Real
76,-15.739492578308576,-47.64160937907283,10,Real
724,-15.808592558336688,-47.919566856022335,4,Real
109,-15.784649282288255,-47.66375932263911,6,Real
656,-15.62779297528241,-48.174758288040636,7,Real
965,-15.867811159057172,-48.23501079018999,6,Real
182,-15.960984898708181,-48.11559622169974,3,Real
58,-15.480836250049698,-47.63352713148677,5,Real
794,-16.010895763907747,-48.19137553141773,9,Real
229,-15.96438995541584,-48.16554953272398,8,Real
630,-15.967185379868843,-47.74443051233905,6,Real
372,-15.970282672946103,-48.202978080533384,8,Real
360,-15.834538486791782,-48.18555947267396,7,Real
106,-15.867929822620473,-48.18893076946422,8,Real
265,-15.867929822620473,-48.18893076946422,4,Real
979,-15.960984898708181,-48.11559622169974,6,Real
60,-15.62779297528241,-48.174758288040636,7,Real
555,-15.891105816817026,-47.97583200232041,9,Real
434,-15.94019852371591,-48.10575213416886,3,Real
239,-15.96778843226439,-47.797184580201986,4,Real
317,-15.96778843226439,-47.797184580201986,8,Real
444,-15.834538486791782,-48.18555947267396,4,Real
570,-16.010895763907747,-48.19137553141773,6,Real
540,-15.739492578308576,-47.64160937907283,8,Real
423,-15.739492578308576,-47.64160937907283,4,Real
957,-15.784649282288255,-47.66375932263911,8,Real
217,-15.867929822620473,-48.18893076946422,9,Real
279,-15.480836250049698,-47.63352713148677,7,Real
388,-16.030156516084975,-48.03290949574748,4,Real
358,-15.79198604775903,-48.073220609634184,10,Real
150,-15.789305179965645,-48.213228904466675,9,Real
856,-15.960984898708181,-48.11559622169974,3,Real
896,-15.970282672946103,-48.202978080533384,3,Real
795,-15.818309446012448,-47.92109802601978,3,Real
102,-15.683422573154997,-48.17119961212521,10,Real
228,-15.789305179965645,-48.213228904466675,4,Real
402,-15.62779297528241,-48.174758288040636,8,Real
779,-15.62779297528241,-48.174758288040636,9,Real
57,-15.967185379868843,-47.74443051233905,6,Real
640,-15.918237147468776,-48.152998269411306,9,Real
114,-15.960984898708181,-48.11559622169974,10,Real
493,-15.739492578308576,-47.64160937907283,4,Real
69,-15.680229711329549,-48.19129696202176,4,Real
122,-15.815543074509781,-47.98757000084461,3,Real
72,-15.960984898708181,-48.11559622169974,9,Real
165,-15.96778843226439,-47.797184580201986,7,Real
817,-15.791218667949416,-47.88771366236689,4,Real
380,-15.834538486791782,-48.18555947267396,6,Real
929,-15.891105816817026,-47.97583200232041,7,Real
67,-15.62779297528241,-48.174758288040636,8,Real
372,-15.815543074509781,-47.98757000084461,10,Real
610,-15.807068838177504,-47.93713797326396,3,Real
169,-16.02210635940884,-47.986225204278774,6,Real
524,-16.02210635940884,-47.986225204278774,7,Real
829,-15.960984898708181,-48.11559622169974,3,Real
311,-15.562076877111464,-47.83444173384607,7,Real
528,-15.918237147468776,-48.152998269411306,4,Real
271,-15.867811159057172,-48.23501079018999,7,Real
43,-15.413159337375612,-47.61419280854606,9,Real
619,-15.680229711329549,-48.19129696202176,4,Real
218,-15.834538486791782,-48.18555947267396,4,Real
597,-15.960984898708181,-48.11559622169974,9,Real
138,-15.784649282288255,-47.66375932263911,6,Real
131,-15.680229711329549,-48.19129696202176,5,Real
182,-16.005180112461105,-48.02607959556015,6,Real
945,-15.888273196213543,-48.167924297823035,6,Real
428,-15.789305179965645,-48.213228904466675,4,Real
948,-16.030156516084975,-48.03290949574748,9,Real
772,-15.807068838177504,-47.93713797326396,6,Real
37,-15.760201790322142,-47.68140802829809,4,Real
284,-15.784649282288255,-47.66375932263911,3,Real
512,-15.908095038243532,-48.14236215194033,10,Real
840,-15.815543074509781,-47.98757000084461,5,Real
97,-15.680229711329549,-48.19129696202176,10,Real
314,-15.680229711329549,-48.19129696202176,4,Real
763,-15.96778843226439,-47.797184580201986,5,Real
946,-16.02210635940884,-47.986225204278774,3,Real
765,-16.030156516084975,-48.03290949574748,8,Real
800,-15.94019852371591,-48.10575213416886,9,Real
381,-15.867929822620473,-48.18893076946422,9,Real
26,-15.680229711329549,-48.19129696202176,6,Real
555,-15.845077432467845,-48.09006298752325,10,Real
81,-16.02210635940884,-47.986225204278774,5,Real
986,-15.881515588082818,-48.14501797943107,5,Real
810,-15.867811159057172,-48.23501079018999,7,Real
570,-15.739492578308576,-47.64160937907283,3,Real
456,-15.480836250049698,-47.63352713148677,3,Real
554,-15.818309446012448,-47.92109802601978,3,Real
821,-15.908095038243532,-48.14236215194033,3,Real
793,-15.94019852371591,-48.10575213416886,3,Real
359,-15.807068838177504,-47.93713797326396,10,Real
107,-15.794457042884106,-48.24443154256446,3,Real
342,-15.680229711329549,-48.19129696202176,5,Real
963,-15.739492578308576,-47.64160937907283,5,Real
269,-15.760201790322142,-47.68140802829809,8,Real
675,-15.834538486791782,-48.18555947267396,10,Real
456,-15.96438995541584,-48.16554953272398,3,Real
50,-15.867929822620473,-48.18893076946422,7,Real
141,-15.79198604775903,-48.073220609634184,5,Real
644,-15.888273196213543,-48.167924297823035,6,Real
478,-15.784649282288255,-47.66375932263911,9,Real
352,-15.881515588082818,-48.14501797943107,7,Real
460,-15.760201790322142,-47.68140802829809,6,Real
922,-16.02210635940884,-47.986225204278774,8,Real
739,-15.680229711329549,-48.19129696202176,4,Real
229,-15.491909318522744,-47.5947999585635,8,Real
402,-16.010895763907747,-48.19137553141773,6,Real
987,-15.94019852371591,-48.10575213416886,9,Real
946,-15.867811159057172,-48.23501079018999,8,Real
332,-15.834538486791782,-48.18555947267396,7,Real
183,-15.680229711329549,-48.19129696202176,5,Real
747,-15.807068838177504,-47.93713797326396,10,Real
230,-15.891105816817026,-47.97583200232041,5,Real
762,-15.808592558336688,-47.919566856022335,9,Real
515,-15.845077432467845,-48.09006298752325,9,Real
445,-15.683422573154997,-48.17119961212521,3,Real
114,-15.908095038243532,-48.14236215194033,9,Real
478,-15.562076877111464,-47.83444173384607,3,Real
132,-15.891105816817026,-47.97583200232041,3,Real
894,-15.960984898708181,-48.11559622169974,7,Real
288,-15.789305179965645,-48.213228904466675,7,Real
695,-15.960984898708181,-48.11559622169974,8,Real
209,-15.960984898708181,-48.11559622169974,9,Real
315,-15.967185379868843,-47.74443051233905,10,Real
253,-15.413159337375612,-47.61419280854606,10,Real
455,-15.789305179965645,-48.213228904466675,9,Real
553,-16.022445866016103,-47.97128780260604,5,Real
580,-15.808592558336688,-47.919566856022335,9,Real
538,-15.967185379868843,-47.74443051233905,8,Real
734,-15.680229711329549,-48.19129696202176,6,Real
745,-15.815543074509781,-47.98757000084461,6,Real
153,-15.789305179965645,-48.213228904466675,3,Real
834,-16.022445866016103,-47.97128780260604,4,Real
536,-15.480836250049698,-47.63352713148677,9,Real
438,-15.815543074509781,-47.98757000084461,4,Real
98,-15.791218667949416,-47.88771366236689,3,Real
214,-15.807068838177504,-47.93713797326396,7,Real
725,-15.794457042884106,-48.24443154256446,5,Real
536,-15.413159337375612,-47.61419280854606,5,Real
445,-15.784649282288255,-47.66375932263911,8,Real
269,-15.891105816817026,-47.97583200232041,5,Real
188,-15.760201790322142,-47.68140802829809,3,Real
768,-15.62779297528241,-48.174758288040636,3,Real
101,-15.970282672946103,-48.202978080533384,6,Real
325,-15.967185379868843,-47.74443051233905,4,Real
918,-16.005180112461105,-48.02607959556015,9,Real
523,-16.030156516084975,-48.03290949574748,5,Real
543,-15.970282672946103,-48.202978080533384,6,Real
953,-15.834538486791782,-48.18555947267396,3,Real
893,-15.96438995541584,-48.16554953272398,5,Real
291,-15.888273196213543,-48.167924297823035,9,Real
149,-15.815543074509781,-47.98757000084461,10,Real
110,-15.94019852371591,-48.10575213416886,9,Real
765,-15.739492578308576,-47.64160937907283,4,Real
768,-15.739492578308576,-47.64160937907283,4,Real
166,-15.881515588082818,-48.14501797943107,5,Real
780,-15.845077432467845,-48.09006298752325,5,Real
102,-15.807068838177504,-47.93713797326396,3,Real
601,-15.815543074509781,-47.98757000084461,3,Real
304,-15.62779297528241,-48.174758288040636,4,Real
702,-15.96778843226439,-47.797184580201986,5,Real
712,-15.908095038243532,-48.14236215194033,6,Real
944,-15.834538486791782,-48.18555947267396,4,Real
231,-15.834538486791782,-48.18555947267396,3,Real
732,-15.967185379868843,-47.74443051233905,7,Real
722,-15.96438995541584,-48.16554953272398,6,Real
580,-15.891105816817026,-47.97583200232041,6,Real
320,-15.96438995541584,-48.16554953272398,4,Real
754,-15.881515588082818,-48.14501797943107,9,Real
121,-15.79198604775903,-48.073220609634184,10,Real
432,-16.010895763907747,-48.19137553141773,6,Real
389,-15.881515588082818,-48.14501797943107,5,Real
643,-15.96438995541584,-48.16554953272398,7,Real
926,-15.918237147468776,-48.152998269411306,5,Real
